age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,avg_watch_hours_per_month,engagement_score,high_value_customer,recent_login,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
38,0,0,39.29,54,3,3,8.99,0,0,5,0.71,21.43090909090909,3.55,0,0,False,False,False,False,True,False
36,0,2,3.16,23,4,4,13.99,1,1,5,0.13,3.95,0.65,0,1,True,False,False,False,False,False
18,0,0,0.75,11,0,1,8.99,1,1,5,0.06,1.875,0.3,0,1,False,False,False,False,True,False
21,2,0,5.57,21,4,3,8.99,0,4,3,0.25,7.595454545454547,0.75,0,1,False,False,False,False,True,False
37,1,2,3.72,31,0,2,13.99,1,2,2,0.12,3.4875000000000003,0.24,0,0,False,False,False,False,True,False
34,2,1,1.94,39,5,3,17.99,1,3,5,0.05,1.455,0.25,1,0,False,False,True,False,False,False
36,0,1,1.46,60,2,0,17.99,1,3,5,0.02,0.718032786885246,0.1,1,0,False,False,False,False,False,True
51,2,0,2.29,51,3,1,8.99,1,0,3,0.04,1.3211538461538461,0.12,0,0,False,False,False,False,False,True
54,0,0,6.72,47,2,1,8.99,1,2,4,0.14,4.199999999999999,0.56,0,0,False,False,True,False,False,False
37,1,1,2.44,8,2,2,17.99,1,1,2,0.27,8.133333333333333,0.54,1,1,True,False,False,False,False,False
20,2,2,5.46,59,5,2,13.99,1,3,2,0.09,2.73,0.18,0,0,False,False,False,False,True,False
20,2,0,5.64,24,0,4,8.99,0,2,2,0.23,6.767999999999999,0.46,0,1,False,False,False,False,False,False
51,2,2,3.38,40,1,0,13.99,1,3,3,0.08,2.473170731707317,0.24,0,0,False,False,False,False,False,True
39,0,1,1.86,55,4,1,17.99,1,2,3,0.03,0.9964285714285714,0.09,1,0,False,True,False,False,False,False
52,0,1,4.12,1,5,1,17.99,0,1,4,2.06,61.800000000000004,8.24,1,1,False,False,False,False,False,True
34,2,2,7.32,57,2,4,13.99,1,1,1,0.13,3.7862068965517244,0.13,0,0,False,False,False,False,False,True
35,0,2,34.3,18,4,2,13.99,0,0,1,1.81,54.1578947368421,1.81,0,1,False,False,True,False,False,False
47,1,1,3.78,56,4,1,17.99,1,2,3,0.07,1.9894736842105263,0.21000000000000002,1,0,False,True,False,False,False,False
42,1,2,10.89,15,0,4,13.99,0,3,5,0.68,20.418750000000003,3.4000000000000004,0,1,False,False,False,False,True,False
34,0,1,5.24,20,2,0,17.99,0,2,3,0.25,7.485714285714287,0.75,1,1,False,False,False,False,True,False
44,2,1,46.8,46,4,2,17.99,0,1,4,1.0,29.872340425531913,4.0,1,0,False,False,False,False,True,False
34,2,1,22.76,59,3,1,17.99,0,0,3,0.38,11.38,1.1400000000000001,1,0,False,False,False,False,False,False
68,2,1,5.61,41,0,3,17.99,1,4,1,0.13,4.007142857142858,0.13,1,0,False,False,False,False,False,False
20,1,0,2.16,28,2,0,8.99,1,0,1,0.07,2.2344827586206897,0.07,0,1,False,True,False,False,False,False
55,1,2,13.16,57,0,2,13.99,1,1,5,0.23,6.8068965517241375,1.1500000000000001,0,0,False,False,False,False,False,True
68,0,1,10.16,25,0,4,17.99,0,2,3,0.39,11.723076923076922,1.17,1,1,False,False,False,True,False,False
24,0,2,35.74,48,5,0,13.99,0,0,1,0.73,21.881632653061224,0.73,0,0,True,False,False,False,False,False
48,1,0,0.91,38,5,4,8.99,1,2,4,0.02,0.7,0.08,0,0,False,False,False,False,True,False
46,0,2,7.78,37,0,3,13.99,1,3,4,0.2,6.142105263157895,0.8,0,0,False,True,False,False,False,False
70,2,1,4.55,22,4,2,17.99,1,2,1,0.2,5.934782608695651,0.2,1,1,False,False,False,False,False,True
25,1,0,22.21,57,5,3,8.99,1,2,3,0.38,11.48793103448276,1.1400000000000001,0,0,False,False,False,True,False,False
41,2,2,1.2,49,0,1,13.99,1,0,4,0.02,0.72,0.08,0,0,False,False,False,False,True,False
22,1,0,3.76,59,2,3,8.99,1,4,3,0.06,1.88,0.18,0,0,False,True,False,False,False,False
24,2,0,10.15,9,1,3,8.99,0,2,2,1.02,30.450000000000003,2.04,0,1,False,False,False,False,False,False
24,2,0,2.28,43,3,2,8.99,1,3,5,0.05,1.5545454545454545,0.25,0,0,False,False,True,False,False,False
25,2,1,6.08,19,0,4,17.99,0,0,3,0.3,9.120000000000001,0.8999999999999999,1,1,False,True,False,False,False,False
29,0,0,25.31,15,5,2,8.99,0,3,4,1.58,47.45625,6.32,0,1,False,True,False,False,False,False
62,0,0,19.11,21,2,1,8.99,0,3,5,0.87,26.05909090909091,4.35,0,1,False,False,False,False,False,False
35,0,0,21.25,46,4,0,8.99,1,0,3,0.45,13.563829787234043,1.35,0,0,False,False,True,False,False,False
41,1,0,6.0,26,0,1,8.99,0,2,4,0.22,6.666666666666666,0.88,0,1,False,False,False,False,False,False
66,1,1,7.68,52,2,2,17.99,1,2,2,0.14,4.347169811320755,0.28,1,0,False,False,False,False,False,True
38,2,0,10.9,45,5,4,8.99,1,0,4,0.24,7.108695652173913,0.96,0,0,False,False,False,False,False,True
48,1,1,23.03,54,3,0,17.99,0,0,4,0.42,12.561818181818182,1.68,1,0,False,True,False,False,False,False
50,2,0,6.59,6,1,4,8.99,0,0,2,0.94,28.24285714285714,1.88,0,1,False,False,False,True,False,False
51,1,0,1.56,55,3,2,8.99,1,1,3,0.03,0.8357142857142857,0.09,0,0,False,False,False,False,False,False
24,1,0,1.59,42,1,2,8.99,1,3,5,0.04,1.1093023255813954,0.2,0,0,False,False,False,False,False,False
44,1,0,3.91,2,5,1,8.99,0,0,4,1.3,39.1,5.2,0,1,False,False,True,False,False,False
65,1,0,2.96,33,0,2,8.99,1,4,1,0.09,2.611764705882353,0.09,0,0,False,False,False,False,False,True
35,1,1,9.88,10,5,2,17.99,0,2,3,0.9,26.94545454545455,2.7,1,1,False,False,False,False,False,True
62,2,0,7.43,49,0,2,8.99,1,3,4,0.15,4.457999999999999,0.6,0,0,False,False,False,True,False,False
26,2,1,25.0,12,4,2,17.99,0,3,2,1.92,57.69230769230769,3.84,1,1,False,False,False,True,False,False
22,2,1,42.86,54,5,2,17.99,0,3,4,0.78,23.37818181818182,3.12,1,0,False,False,False,False,False,False
33,0,0,3.05,28,0,1,8.99,1,4,5,0.11,3.155172413793103,0.55,0,1,False,False,False,False,True,False
25,1,0,9.7,4,3,0,8.99,0,4,2,1.94,58.199999999999996,3.88,0,1,False,False,False,True,False,False
61,0,2,2.36,6,1,3,13.99,1,1,1,0.34,10.114285714285714,0.34,0,1,False,False,True,False,False,False
61,0,0,5.83,20,3,4,8.99,0,0,5,0.28,8.32857142857143,1.4000000000000001,0,1,False,False,False,False,False,False
50,1,2,20.95,18,1,4,13.99,0,3,4,1.1,33.078947368421055,4.4,0,1,False,False,True,False,False,False
26,1,0,1.54,20,3,4,8.99,1,4,4,0.07,2.2,0.28,0,1,False,False,False,True,False,False
46,0,2,4.56,14,5,1,13.99,1,3,2,0.3,9.12,0.6,0,1,False,False,False,True,False,False
63,1,2,3.98,20,2,1,13.99,1,1,3,0.19,5.685714285714286,0.5700000000000001,0,1,False,False,False,True,False,False
54,2,1,0.48,59,1,0,17.99,1,1,4,0.01,0.24,0.04,1,0,False,False,False,False,True,False
40,1,0,0.28,37,5,0,8.99,1,3,2,0.01,0.2210526315789474,0.02,0,0,False,False,False,False,True,False
18,1,2,20.23,36,2,2,13.99,0,0,4,0.55,16.4027027027027,2.2,0,0,False,False,False,False,True,False
63,1,1,0.67,9,0,4,17.99,0,0,5,0.07,2.0100000000000002,0.35000000000000003,1,1,False,False,False,True,False,False
62,2,2,18.27,41,2,3,13.99,1,3,3,0.43,13.05,1.29,0,0,False,False,False,False,True,False
42,1,1,1.87,20,0,2,17.99,1,2,3,0.09,2.6714285714285717,0.27,1,1,False,False,True,False,False,False
29,1,2,23.05,36,0,2,13.99,0,3,4,0.62,18.68918918918919,2.48,0,0,False,True,False,False,False,False
66,0,0,2.61,44,4,3,8.99,1,0,1,0.06,1.74,0.06,0,0,False,False,False,False,False,False
57,1,1,15.52,13,4,4,17.99,0,1,5,1.11,33.25714285714285,5.550000000000001,1,1,False,False,False,False,False,False
56,0,0,38.59,10,4,2,8.99,0,3,2,3.51,105.24545454545456,7.02,0,1,False,False,False,False,False,True
32,1,0,14.22,48,3,3,8.99,1,1,3,0.29,8.706122448979592,0.8699999999999999,0,0,True,False,False,False,False,False
69,1,2,3.46,60,3,0,13.99,1,1,5,0.06,1.7016393442622952,0.3,0,0,False,False,False,False,False,False
30,0,1,5.97,2,5,4,17.99,0,0,3,1.99,59.699999999999996,5.97,1,1,False,False,False,True,False,False
56,1,0,6.94,27,5,2,8.99,1,3,3,0.25,7.435714285714286,0.75,0,1,True,False,False,False,False,False
35,1,0,22.39,45,2,2,8.99,1,3,1,0.49,14.602173913043478,0.49,0,0,False,False,False,False,False,True
41,2,2,3.61,29,1,4,13.99,0,2,5,0.12,3.61,0.6,0,1,False,False,False,False,False,False
43,2,0,0.37,16,0,3,8.99,1,2,5,0.02,0.6529411764705882,0.1,0,1,False,True,False,False,False,False
60,0,0,6.3,3,3,2,8.99,0,2,2,1.57,47.25,3.14,0,1,True,False,False,False,False,False
22,0,1,15.39,58,0,0,17.99,1,0,2,0.26,7.82542372881356,0.52,1,0,False,False,False,False,False,True
18,0,0,3.19,16,3,1,8.99,1,3,4,0.19,5.629411764705883,0.76,0,1,False,False,False,False,False,False
41,1,0,19.33,6,2,1,8.99,0,3,5,2.76,82.84285714285713,13.799999999999999,0,1,False,False,False,True,False,False
53,0,0,40.81,17,0,2,8.99,0,3,1,2.27,68.01666666666668,2.27,0,1,True,False,False,False,False,False
37,2,0,7.26,57,4,3,8.99,1,3,4,0.13,3.7551724137931033,0.52,0,0,False,False,False,True,False,False
37,1,2,18.92,0,3,3,13.99,0,1,1,18.92,567.6,18.92,0,1,False,False,False,False,False,False
41,1,1,8.26,57,3,2,17.99,1,1,4,0.14,4.272413793103448,0.56,1,0,False,True,False,False,False,False
59,1,0,8.85,16,1,4,8.99,0,0,3,0.52,15.617647058823529,1.56,0,1,False,True,False,False,False,False
28,0,1,4.14,37,5,4,17.99,1,3,2,0.11,3.2684210526315787,0.22,1,0,False,True,False,False,False,False
70,2,1,20.54,19,2,3,17.99,0,1,4,1.03,30.81,4.12,1,1,False,False,False,True,False,False
50,2,2,9.9,10,3,0,13.99,0,2,2,0.9,27.000000000000004,1.8,0,1,False,False,True,False,False,False
62,2,1,4.03,50,2,2,17.99,1,3,4,0.08,2.3705882352941177,0.32,1,0,False,False,False,True,False,False
51,2,1,1.67,28,0,4,17.99,1,1,4,0.06,1.7275862068965517,0.24,1,1,False,False,False,False,False,False
27,2,0,12.8,43,3,3,8.99,1,2,2,0.29,8.727272727272728,0.58,0,0,False,False,False,True,False,False
63,2,2,17.51,12,5,4,13.99,0,4,1,1.35,40.40769230769231,1.35,0,1,False,False,False,False,True,False
56,2,1,45.06,6,0,2,17.99,0,3,5,6.44,193.11428571428573,32.2,1,1,False,False,False,False,False,False
56,2,2,21.77,51,1,3,13.99,0,0,2,0.42,12.559615384615384,0.84,0,0,False,False,True,False,False,False
57,1,1,12.13,24,0,1,17.99,0,1,1,0.49,14.556000000000001,0.49,1,1,False,False,False,False,True,False
64,2,2,3.68,55,5,2,13.99,1,1,5,0.07,1.9714285714285715,0.35000000000000003,0,0,True,False,False,False,False,False
50,2,1,0.73,24,3,4,17.99,1,1,2,0.03,0.8759999999999999,0.06,1,1,False,False,False,False,False,False
63,2,0,2.37,28,5,1,8.99,1,2,5,0.08,2.4517241379310346,0.4,0,1,True,False,False,False,False,False
47,2,2,13.83,54,0,2,13.99,1,3,3,0.25,7.543636363636364,0.75,0,0,False,True,False,False,False,False
27,0,1,15.99,37,0,4,17.99,1,3,2,0.42,12.623684210526317,0.84,1,0,False,False,True,False,False,False
21,1,0,21.57,47,3,2,8.99,1,2,3,0.45,13.48125,1.35,0,0,True,False,False,False,False,False
52,2,1,6.62,56,1,0,17.99,1,3,1,0.12,3.4842105263157896,0.12,1,0,True,False,False,False,False,False
27,2,2,20.06,45,2,1,13.99,0,2,4,0.44,13.082608695652173,1.76,0,0,False,False,False,False,False,False
28,2,0,0.79,40,1,1,8.99,1,3,1,0.02,0.5780487804878048,0.02,0,0,False,False,False,False,False,False
18,1,2,3.49,54,4,1,13.99,1,1,3,0.06,1.9036363636363638,0.18,0,0,False,False,False,False,False,True
19,2,1,8.12,2,2,1,17.99,0,4,1,2.71,81.19999999999999,2.71,1,1,False,False,False,False,False,False
34,1,1,28.39,41,0,1,17.99,0,1,2,0.68,20.278571428571432,1.36,1,0,False,False,False,True,False,False
63,1,0,1.3,20,0,1,8.99,1,1,5,0.06,1.8571428571428574,0.3,0,1,False,False,False,True,False,False
60,1,1,7.31,21,0,0,17.99,0,3,3,0.33,9.968181818181819,0.99,1,1,False,False,False,True,False,False
24,1,2,3.05,9,3,3,13.99,1,1,1,0.3,9.15,0.3,0,1,False,False,False,False,False,False
34,2,1,8.64,8,4,3,17.99,0,3,4,0.96,28.800000000000004,3.84,1,1,False,False,False,False,False,False
55,0,0,17.61,35,5,0,8.99,1,3,1,0.49,14.675,0.49,0,0,True,False,False,False,False,False
31,0,1,5.68,49,1,1,17.99,1,1,2,0.11,3.4079999999999995,0.22,1,0,True,False,False,False,False,False
28,0,1,10.53,23,1,0,17.99,0,0,2,0.44,13.162499999999998,0.88,1,1,False,False,False,True,False,False
58,2,1,22.17,40,2,1,17.99,0,4,4,0.54,16.221951219512196,2.16,1,0,True,False,False,False,False,False
44,0,0,58.4,26,4,0,8.99,0,3,1,2.16,64.88888888888889,2.16,0,1,False,False,False,False,False,True
69,0,1,5.8,26,3,4,17.99,0,4,5,0.21,6.444444444444444,1.05,1,1,False,False,False,False,True,False
42,0,1,9.08,17,0,0,17.99,0,1,1,0.5,15.133333333333335,0.5,1,1,False,True,False,False,False,False
52,0,0,17.09,42,5,3,8.99,1,1,2,0.4,11.923255813953489,0.8,0,0,False,False,False,False,False,False
50,1,1,12.33,16,5,2,17.99,0,4,5,0.73,21.758823529411764,3.65,1,1,True,False,False,False,False,False
20,1,2,12.93,14,5,1,13.99,0,1,1,0.86,25.86,0.86,0,1,False,False,True,False,False,False
37,1,1,8.96,42,5,1,17.99,1,3,1,0.21,6.251162790697675,0.21,1,0,True,False,False,False,False,False
51,2,2,1.1,29,5,4,13.99,1,3,3,0.04,1.1,0.12,0,1,False,True,False,False,False,False
49,0,1,3.03,39,0,3,17.99,1,2,2,0.08,2.2725,0.16,1,0,False,False,False,True,False,False
40,1,0,9.07,11,1,2,8.99,0,0,1,0.76,22.675,0.76,0,1,False,False,False,True,False,False
60,2,1,9.22,45,4,0,17.99,1,1,2,0.2,6.01304347826087,0.4,1,0,False,True,False,False,False,False
44,0,1,5.79,8,5,3,17.99,0,3,3,0.64,19.3,1.92,1,1,False,True,False,False,False,False
29,0,0,8.55,40,3,4,8.99,1,4,1,0.21,6.25609756097561,0.21,0,0,False,False,False,False,True,False
30,1,1,1.87,6,1,0,17.99,0,0,2,0.27,8.014285714285714,0.54,1,1,True,False,False,False,False,False
20,2,1,12.02,23,1,0,17.99,0,4,1,0.5,15.024999999999999,0.5,1,1,False,False,False,False,True,False
55,2,0,6.2,45,1,1,8.99,1,1,4,0.13,4.043478260869565,0.52,0,0,False,False,False,False,True,False
21,1,0,11.16,58,5,4,8.99,1,1,3,0.19,5.674576271186441,0.5700000000000001,0,0,False,False,False,False,True,False
29,2,2,3.2,54,1,1,13.99,1,3,2,0.06,1.7454545454545456,0.12,0,0,False,True,False,False,False,False
41,0,1,8.44,36,5,2,17.99,1,1,4,0.23,6.843243243243243,0.92,1,0,False,False,True,False,False,False
28,2,2,8.87,39,0,0,13.99,1,4,1,0.22,6.6525,0.22,0,0,False,True,False,False,False,False
25,2,1,2.9,29,3,4,17.99,1,0,2,0.1,2.9,0.2,1,1,False,False,False,False,False,True
25,0,0,0.17,58,0,4,8.99,1,4,4,0.0,0.0864406779661017,0.0,0,0,False,True,False,False,False,False
41,0,1,5.24,49,3,3,17.99,1,1,2,0.1,3.144,0.2,1,0,True,False,False,False,False,False
67,2,2,10.24,11,5,0,13.99,0,2,2,0.85,25.599999999999998,1.7,0,1,False,False,False,False,True,False
49,1,0,9.68,10,3,2,8.99,0,4,2,0.88,26.400000000000002,1.76,0,1,False,False,False,True,False,False
58,0,0,15.28,42,4,3,8.99,1,2,1,0.36,10.660465116279068,0.36,0,0,False,False,False,False,True,False
66,0,2,4.96,4,3,1,13.99,0,3,1,0.99,29.76,0.99,0,1,False,False,False,False,False,True
50,1,0,0.3,43,0,1,8.99,1,3,3,0.01,0.20454545454545456,0.03,0,0,False,False,False,False,False,True
64,0,2,3.38,38,3,1,13.99,1,4,2,0.09,2.5999999999999996,0.18,0,0,False,False,False,False,True,False
55,1,1,11.61,21,5,0,17.99,0,2,4,0.53,15.831818181818182,2.12,1,1,False,False,False,False,True,False
40,0,1,2.65,21,0,3,17.99,0,2,5,0.12,3.6136363636363638,0.6,1,1,True,False,False,False,False,False
33,1,2,16.27,2,0,0,13.99,0,1,2,5.42,162.7,10.84,0,1,True,False,False,False,False,False
35,2,0,2.55,26,4,4,8.99,1,3,2,0.09,2.833333333333333,0.18,0,1,False,False,False,False,False,False
67,1,0,101.06,19,1,3,8.99,0,0,2,5.05,151.59,10.1,0,1,False,True,False,False,False,False
62,1,2,3.95,54,4,3,13.99,1,2,4,0.07,2.1545454545454548,0.28,0,0,False,False,True,False,False,False
61,1,2,13.1,45,5,0,13.99,0,0,4,0.28,8.543478260869565,1.12,0,0,True,False,False,False,False,False
68,0,1,8.28,47,2,1,17.99,1,2,1,0.17,5.174999999999999,0.17,1,0,False,False,False,False,True,False
39,0,2,0.12,3,5,4,13.99,0,2,3,0.03,0.9,0.09,0,1,False,False,False,False,False,True
66,2,1,6.15,39,1,2,17.99,0,0,4,0.15,4.612500000000001,0.6,1,0,True,False,False,False,False,False
30,1,2,3.18,27,4,0,13.99,1,0,1,0.11,3.4071428571428575,0.11,0,1,True,False,False,False,False,False
40,0,1,18.01,14,1,0,17.99,0,2,2,1.2,36.02,2.4,1,1,False,False,False,False,True,False
40,0,0,15.45,58,3,1,8.99,1,4,2,0.26,7.8559322033898304,0.52,0,0,True,False,False,False,False,False
23,2,2,5.52,9,4,2,13.99,0,3,4,0.55,16.56,2.2,0,1,False,False,False,True,False,False
70,0,2,19.11,28,0,1,13.99,0,4,4,0.66,19.76896551724138,2.64,0,1,False,False,False,False,True,False
55,1,1,1.08,46,2,4,17.99,1,3,3,0.02,0.6893617021276597,0.06,1,0,False,False,False,False,False,False
64,1,2,1.29,9,0,2,13.99,1,1,1,0.13,3.87,0.13,0,1,False,False,False,False,False,True
29,2,0,27.02,9,5,2,8.99,0,1,3,2.7,81.06,8.100000000000001,0,1,True,False,False,False,False,False
67,1,0,12.0,20,5,4,8.99,0,4,4,0.57,17.142857142857142,2.28,0,1,True,False,False,False,False,False
29,0,0,4.84,49,3,0,8.99,1,1,3,0.1,2.904,0.30000000000000004,0,0,False,False,False,False,True,False
53,0,1,19.37,40,2,4,17.99,1,1,4,0.47,14.173170731707318,1.88,1,0,False,False,False,False,False,True
67,1,2,23.1,59,0,2,13.99,0,0,3,0.39,11.55,1.17,0,0,False,False,False,False,False,True
30,1,2,4.99,17,1,4,13.99,0,4,5,0.28,8.316666666666668,1.4000000000000001,0,1,False,False,False,False,False,False
37,0,0,28.01,35,2,0,8.99,0,4,1,0.78,23.34166666666667,0.78,0,0,False,False,False,False,False,True
25,1,2,12.66,25,5,0,13.99,0,4,5,0.49,14.607692307692307,2.45,0,1,False,True,False,False,False,False
19,1,2,43.11,9,2,0,13.99,0,2,1,4.31,129.33,4.31,0,1,True,False,False,False,False,False
23,1,1,8.41,29,1,4,17.99,0,2,4,0.28,8.41,1.12,1,1,True,False,False,False,False,False
53,1,2,28.91,27,0,2,13.99,0,2,3,1.03,30.975,3.09,0,1,False,False,False,False,True,False
58,0,1,0.14,54,1,1,17.99,1,2,3,0.0,0.07636363636363637,0.0,1,0,False,False,False,True,False,False
27,1,1,9.6,60,3,4,17.99,1,0,1,0.16,4.721311475409836,0.16,1,0,False,False,False,False,True,False
36,2,2,17.04,31,5,2,13.99,0,2,2,0.53,15.975,1.06,0,0,False,False,False,False,False,True
44,1,0,2.84,12,4,4,8.99,1,2,2,0.22,6.553846153846154,0.44,0,1,False,False,False,True,False,False
55,0,1,0.15,0,5,3,17.99,0,4,4,0.15,4.5,0.6,1,1,False,True,False,False,False,False
38,1,2,7.44,34,5,2,13.99,1,0,2,0.21,6.377142857142857,0.42,0,0,False,True,False,False,False,False
29,1,0,10.93,59,1,0,8.99,1,1,3,0.18,5.465,0.54,0,0,False,False,True,False,False,False
32,0,1,18.58,18,3,4,17.99,0,3,5,0.98,29.336842105263155,4.9,1,1,False,False,False,False,True,False
70,1,2,32.59,7,1,2,13.99,0,4,4,4.07,122.21250000000002,16.28,0,1,True,False,False,False,False,False
30,1,1,46.55,48,3,0,17.99,0,1,3,0.95,28.5,2.8499999999999996,1,0,False,False,False,False,True,False
65,1,1,15.52,0,5,2,17.99,0,3,4,15.52,465.59999999999997,62.08,1,1,False,False,True,False,False,False
50,2,0,25.08,53,5,0,8.99,0,0,5,0.46,13.933333333333332,2.3000000000000003,0,0,False,False,True,False,False,False
61,1,2,14.2,35,3,2,13.99,0,4,4,0.39,11.833333333333334,1.56,0,0,False,False,False,True,False,False
39,2,1,15.64,24,4,0,17.99,0,0,4,0.63,18.768,2.52,1,1,False,False,False,False,True,False
25,0,0,22.29,54,0,2,8.99,0,0,5,0.41,12.158181818181818,2.05,0,0,False,True,False,False,False,False
29,1,0,8.06,13,3,2,8.99,0,0,2,0.58,17.271428571428572,1.16,0,1,False,False,False,False,True,False
57,1,0,4.76,58,0,4,8.99,1,0,1,0.08,2.4203389830508475,0.08,0,0,False,False,False,False,False,False
29,2,2,7.29,44,3,0,13.99,1,3,3,0.16,4.86,0.48,0,0,False,False,False,False,True,False
44,1,2,4.2,39,1,1,13.99,1,4,3,0.11,3.1500000000000004,0.33,0,0,False,False,False,False,False,False
22,2,0,0.91,39,5,4,8.99,1,1,1,0.02,0.6825000000000001,0.02,0,0,False,False,True,False,False,False
33,1,0,3.15,42,3,2,8.99,1,1,1,0.07,2.197674418604651,0.07,0,0,False,False,True,False,False,False
25,0,0,5.78,45,2,4,8.99,1,0,4,0.13,3.769565217391304,0.52,0,0,False,False,False,False,False,True
54,2,1,19.95,59,1,2,17.99,1,4,1,0.33,9.975,0.33,1,0,False,False,False,True,False,False
21,0,0,5.49,31,1,2,8.99,1,4,2,0.17,5.1468750000000005,0.34,0,0,True,False,False,False,False,False
19,2,1,1.87,6,5,1,17.99,1,2,1,0.27,8.014285714285714,0.27,1,1,False,False,False,False,False,False
23,2,0,15.3,49,1,4,8.99,1,3,3,0.31,9.18,0.9299999999999999,0,0,False,False,False,False,True,False
19,0,2,0.82,39,5,4,13.99,1,2,5,0.02,0.615,0.1,0,0,False,False,True,False,False,False
40,1,2,4.87,19,2,2,13.99,1,2,1,0.24,7.305000000000001,0.24,0,1,False,False,True,False,False,False
31,0,1,2.2,43,2,0,17.99,1,2,5,0.05,1.5000000000000002,0.25,1,0,False,False,True,False,False,False
38,0,0,2.7,49,3,2,8.99,1,2,1,0.05,1.62,0.05,0,0,False,True,False,False,False,False
25,2,1,5.75,7,3,1,17.99,0,0,3,0.72,21.5625,2.16,1,1,False,True,False,False,False,False
39,1,1,9.28,39,2,4,17.99,1,1,3,0.23,6.96,0.6900000000000001,1,0,False,False,False,True,False,False
64,1,0,5.01,49,3,3,8.99,1,2,5,0.1,3.006,0.5,0,0,False,False,False,False,False,False
21,2,2,8.27,53,4,2,13.99,1,0,3,0.15,4.594444444444444,0.44999999999999996,0,0,False,True,False,False,False,False
32,2,2,3.37,19,2,0,13.99,1,1,1,0.17,5.055000000000001,0.17,0,1,False,False,False,False,False,False
62,1,0,1.71,13,4,1,8.99,1,4,4,0.12,3.664285714285714,0.48,0,1,False,False,True,False,False,False
69,0,2,2.48,55,5,1,13.99,1,3,1,0.04,1.3285714285714285,0.04,0,0,False,False,False,False,True,False
63,0,1,7.58,25,5,2,17.99,0,4,1,0.29,8.746153846153845,0.29,1,1,False,False,False,True,False,False
23,0,1,18.15,16,4,1,17.99,0,2,2,1.07,32.029411764705884,2.14,1,1,False,False,False,False,False,False
68,0,1,15.56,53,0,1,17.99,1,1,3,0.29,8.644444444444444,0.8699999999999999,1,0,False,True,False,False,False,False
60,2,1,2.0,32,3,2,17.99,1,0,5,0.06,1.8181818181818181,0.3,1,0,False,True,False,False,False,False
38,1,2,8.79,17,3,3,13.99,0,4,5,0.49,14.649999999999999,2.45,0,1,False,False,True,False,False,False
61,1,1,13.17,40,4,3,17.99,1,1,3,0.32,9.636585365853659,0.96,1,0,False,False,False,True,False,False
56,1,0,9.9,41,3,1,8.99,1,4,5,0.24,7.071428571428572,1.2,0,0,False,False,True,False,False,False
33,2,0,8.92,48,3,0,8.99,1,1,5,0.18,5.461224489795918,0.8999999999999999,0,0,True,False,False,False,False,False
58,1,0,6.35,23,0,1,8.99,0,0,2,0.26,7.937499999999999,0.52,0,1,True,False,False,False,False,False
41,0,1,0.57,52,3,2,17.99,1,4,4,0.01,0.32264150943396225,0.04,1,0,False,True,False,False,False,False
45,0,1,15.41,6,0,1,17.99,0,0,3,2.2,66.04285714285714,6.6000000000000005,1,1,False,False,False,False,False,True
59,0,2,4.17,57,1,4,13.99,1,4,4,0.07,2.156896551724138,0.28,0,0,False,False,False,True,False,False
24,2,0,11.85,0,1,2,8.99,0,2,3,11.85,355.5,35.55,0,1,False,False,False,False,False,True
